37,-103.2405199151872,-109.30867293488919,186.06815301970198
38,-103.9480961843736,-108.93533592171424,184.98723973734064
39,-104.39046324874091,-108.43494882292202,184.04448557418112
40,-104.03624346792648,-108.80780112703461,184.7715576591081
41,-104.12548915823145,-108.31120003151555,184.1857108732841
42,-104.12548915823145,-108.68191186034827,184.55642270211683
43,-104.57421619803874,-108.18904569965132,183.61482950161258
44,-103.85635150169854,-108.79988515865266,184.94353365695412
45,-103.85635150169854,-107.7004277886672,183.84407628696866
46,-103.58296352983672,-107.58348187776645,184.00051834792973
47,-103.58296352983672,-108.1942116702002,184.6112481403635
48,-103.2190849070166,-108.91440022171858,185.695315314702
49,-103.49573328079582,-109.1481374579396,185.65240417714378
50,-104.03624346792648,-109.60408815082943,185.56784468290294
51,-104.39046324874091,-109.95159069476324,185.56112744602234
52,-105.0955208442111,-109.25507778928385,184.15955694507275
53,-104.30027744918559,-110.2975697722287,185.9972923230431
54,-103.9480961843736,-111.5953104489677,187.64721426459408
55,-103.59483633407497,-112.28000271854233,188.68516638446738
56,-103.59483633407497,-111.93848046770647,188.3436441336315
57,-103.59483633407497,-111.5953104489677,188.0004741148927
58,-103.3245312618908,-111.93848046770647,188.6139492058157
59,-103.3245312618908,-112.07719931553632,188.75266805364552
60,-103.3245312618908,-111.8709431652166,188.5464119033258
61,-103.68092535931937,-111.17257861942957,187.49165326011018
62,-103.68092535931937,-111.17257861942957,187.49165326011018
63,-103.3245312618908,-111.52260010790708,188.19806884601627
64,-103.68092535931937,-111.8709431652166,188.19001780589724
65,-103.68092535931937,-111.52260010790708,187.8416747485877
66,-104.03624346792648,-111.03751102542182,187.00126755749534
67,-103.68092535931937,-111.03751102542182,187.35658566610243
68,-103.9480961843736,-110.90407908333265,186.95598289895906
69,-103.9480961843736,-110.55604521958347,186.60794903520986
70,-103.9480961843736,-110.33618528753644,186.38808910316283
71,-103.9480961843736,-109.98310652189998,186.0350103375264
72,-103.9480961843736,-109.75600099746458,185.807904813091
73,-103.9480961843736,-109.39781244855823,185.44971626418464
74,-103.68092535931937,-109.88516511385545,186.20423975453608
75,-104.03624346792648,-109.39781244855823,185.36156898063174
76,-104.03624346792648,-109.27219706726986,185.23595359934336
77,-104.39046324874091,-109.27219706726986,184.88173381852894
78,-104.74356283647074,-109.27219706726986,184.52863423079913
79,-105.0955208442111,-108.91440022171858,183.81887937750747
80,-104.83690876156068,-109.1481374579396,184.31122869637892
81,-104.83690876156068,-109.50244850666222,184.66553974510154
82,-104.48176932112477,-109.98310652189998,185.5013372007752
83,-104.12548915823145,-110.37643521383639,186.25094605560494
84,-104.48176932112477,-110.01595960288267,185.5341902817579
85,-104.57421619803874,-110.14841414028784,185.5741979422491
86,-104.21585347367355,-110.14841414028784,185.93256066661428
87,-104.30735712041029,-110.14841414028784,185.84105701987755
88,-104.30735712041029,-110.14841414028784,185.84105701987755
89,-104.40002130679105,-110.14841414028784,185.74839283349678
90,-104.03624346792648,-110.51085928296315,186.47461581503666
91,-104.03624346792648,-110.51085928296315,186.47461581503666
92,-104.03624346792648,-110.51085928296315,186.47461581503666
93,-104.03624346792648,-110.51085928296315,186.47461581503666
94,-104.03624346792648,-110.51085928296315,186.47461581503666
95,-104.03624346792648,-110.51085928296315,186.47461581503666
96,-104.03624346792648,-110.51085928296315,186.47461581503666
97,-104.03624346792648,-110.14841414028784,186.11217067236134
98,-104.03624346792648,-110.14841414028784,186.11217067236134
99,-104.03624346792648,-110.14841414028784,186.11217067236134
100,-104.03624346792648,-110.14841414028784,186.11217067236134
101,-104.1279166369197,-110.01595960288267,185.888042965963
102,-104.1279166369197,-110.01595960288267,185.888042965963
103,-104.1279166369197,-110.01595960288267,185.888042965963
104,-104.1279166369197,-110.01595960288267,185.888042965963
105,-104.1279166369197,-110.24368814541408,186.1157715084944
106,-104.1279166369197,-110.24368814541408,186.1157715084944
107,-104.1279166369197,-110.24368814541408,186.1157715084944
108,-104.49386775827615,-109.88516511385545,185.3912973555793
109,-104.49386775827615,-110.01595960288267,185.5220918446065
110,-104.49386775827615,-110.01595960288267,185.5220918446065
111,-104.49386775827615,-110.01595960288267,185.5220918446065
112,-104.49386775827615,-110.01595960288267,185.5220918446065
113,-104.49386775827615,-110.37643521383639,185.88256745556023
114,-104.49386775827615,-110.24368814541408,185.74982038713793
115,-104.85861444792467,-109.75600099746458,184.89738654953993
116,-104.76261696929444,-109.75600099746458,184.99338402817014
117,-104.76261696929444,-109.75600099746458,184.99338402817014
118,-104.85861444792467,-109.75600099746458,184.89738654953993
119,-104.85861444792467,-109.75600099746458,184.89738654953993
120,-104.85861444792467,-109.03804001730255,184.17942556937788
121,-104.85861444792467,-108.67670173219011,183.81808728426546
122,-104.85861444792467,-106.99082329198617,182.1322088440615
123,-104.85861444792467,-105.32151007486479,180.4628956269401
124,-104.85861444792467,-102.82134379339892,177.96272934547426
125,-104.85861444792467,-99.7166858177851,174.85807136986045
126,-104.85861444792467,-94.42955929897764,169.57094485105296
127,-104.85861444792467,-89.5787150958314,164.72010064790675
128,-105.22213322626843,-82.05652818940959,156.83439496314116
129,-105.22213322626843,-70.95876926156065,145.73663603529224
130,-105.68590592006642,-59.4593951503185,133.7734892302521
131,-105.94539590092286,-48.86546116985175,122.92006526892888
132,-106.30509562065657,-38.38653951768524,112.08144389702866
133,-106.30509562065657,-26.84050953321323,100.53541391255666
134,-105.94539590092286,-17.241459398939973,91.2960634980171
135,-105.94539590092286,-10.684912400002716,84.73951649907985
136,-105.94539590092286,-3.7429882956871343,77.79759239476428
137,-106.30509562065657,5.013113755035808,68.68179062430762
138,-105.68590592006642,7.0667297164010785,67.2473643635325
139,-103.94323092055367,13.19061071220685,62.86615836723948
140,-103.19646319221847,17.22748822645095,59.576048581330575
141,-102.82134379339892,19.736901495500884,57.44175471110019
142,-102.52880770915151,22.557246634705653,54.91394565614284
143,-101.84826623841442,25.683647180495853,52.46808658108972
144,-100.99250758026773,25.844387554560335,53.16310486517194
145,-100.15426658020027,25.463345061871614,54.382388357928114
146,-98.37867250621558,26.745225990446205,54.87610150333822
147,-96.24191434741505,27.979474388480146,55.77861126410481
148,-93.69138598645128,28.27486522121952,58.0337487923292
149,-91.39718102729638,30.8329444773688,57.76987449533482
150,-89.06080905426442,31.092222190145304,59.84696875559027
151,-88.13737905069333,33.3741013566914,58.488519592615276
152,-87.13759477388825,34.52797165613836,58.334433569973385
153,-84.67425937523228,35.97238704928491,59.35335357548281
154,-83.17653760096648,37.54570118725154,59.27776121178198
155,-81.2538377374448,39.70991879462873,59.036243467926475
156,-79.07719528013075,40.80233164283908,60.12047307703017
157,-77.41703750592308,41.35881474209866,61.224147751978265
158,-77.19573393471325,40.279863068956445,62.52440299633031
159,-76.70142966950571,40.23635830927382,63.06221202122047
160,-77.08218715606606,39.70991879462873,63.20789404930522
161,-76.96664367408617,39.18437347050876,63.84898285540507
162,-76.84905131905529,39.472459848343824,63.678488832600884
163,-76.84905131905529,39.472459848343824,63.678488832600884
164,-76.72935612359633,39.18437347050876,64.08627040589491
165,-76.84905131905529,39.472459848343824,63.678488832600884
166,-76.84905131905529,39.421363744606616,63.72958493633809
167,-76.21840276434638,39.9497715751672,63.83182566048642
168,-76.21840276434638,39.9497715751672,63.83182566048642
169,-76.21840276434638,39.9497715751672,63.83182566048642
170,-76.21840276434638,39.9497715751672,63.83182566048642
171,-76.21840276434638,40.23635830927382,63.5452389263798
172,-76.21840276434638,40.23635830927382,63.5452389263798
173,-76.34235749418785,40.520539547649726,63.13710295816242
174,-76.34235749418785,40.520539547649726,63.13710295816242
175,-76.34235749418785,40.763605200941164,62.894037304870984
176,-76.21840276434638,40.763605200941164,63.01799203471246
177,-76.21840276434638,41.00908690157022,62.7725103340834
178,-76.72935612359633,40.724158887371054,62.546484989032614
179,-76.72935612359633,40.724158887371054,62.546484989032614
180,-76.72935612359633,40.43677024576215,62.83387363064152
181,-77.24246783912332,39.902600262021,62.85493189885568
182,-77.75766880112558,39.61068824002659,62.631642958847834
183,-77.75766880112558,39.31629366461553,62.926037534258896
184,-77.75766880112558,39.31629366461553,62.926037534258896
185,-77.75766880112558,39.01940047523655,63.22293072363787
186,-77.75766880112558,39.31629366461553,62.926037534258896
187,-77.75766880112558,39.01940047523655,63.22293072363787
188,-78.27488798483493,39.01940047523655,62.705711539928515
189,-78.27488798483493,39.01940047523655,62.705711539928515
190,-78.16635469383934,39.01940047523655,62.81424483092411
191,-78.16635469383934,39.01940047523655,62.81424483092411
192,-78.16635469383934,39.01940047523655,62.81424483092411
193,-78.05582281155367,39.01940047523655,62.92477671320978
194,-78.05582281155367,39.01940047523655,62.92477671320978
195,-77.94323746616737,39.01940047523655,63.037362058596074
196,-77.82854179141253,39.01940047523655,63.152057733350915
197,-77.94323746616737,39.01940047523655,63.037362058596074
198,-77.94323746616737,39.01940047523655,63.037362058596074
199,-77.29288649868342,39.26226532994359,63.444848171372996
200,-77.29288649868342,38.96231747857711,63.74479602273947
201,-77.41230661835122,38.71999287430022,63.86770050734856
202,-77.41230661835122,38.41805534482199,64.1696380368268
203,-77.41230661835122,37.806529944704465,64.78116343694431
204,-77.64464013491647,37.024960270007114,65.33039959507641
205,-78.48616881551298,34.242032911609996,67.27179827287702
206,-79.19176905968021,31.3902681041878,69.41796283613199
207,-80.86982351772131,28.97413255155024,70.15604393072844
208,-81.73282666448937,28.412661443072583,69.85451189243805
209,-82.52844082340762,28.2173558547293,69.25420332186309
210,-85.35202930861297,24.746748212626155,69.90122247876087
211,-87.69093721097431,22.619864948040426,69.68919784098526
212,-91.78991060824607,19.46256560936368,68.74752378239025
213,-93.93017554572549,17.91644913563134,68.15337531864317
214,-95.87739260664314,17.504472726843627,66.61813466651323
215,-97.53944513950931,14.444035724492231,68.01651913599846
216,-98.7778173861372,8.252529047136084,72.96965356672672
217,-100.34164529447891,1.3639275316029187,78.29442717391817
218,-101.95187513002477,-7.3680510716221805,85.4161759415974
219,-103.26332874340633,-13.212746878335242,89.9494181349289
220,-104.98163257239092,-16.886791123944043,91.90515855155311
221,-105.42216131873867,-22.32865637801915,96.90649505928047
222,-105.94539590092286,-28.101351305961774,102.15595540503891
223,-106.45197668365378,-35.858359776475105,109.40638309282133
224,-107.39751288560505,-43.41764607738139,116.02013319177634
225,-107.85622325731426,-51.483073692897236,123.62685043558298
226,-108.09048936869218,-61.79250912098471,133.70201975229253
227,-107.85622325731426,-74.54798935887031,146.69176610155606
228,-107.61816005057501,-83.2409188730295,155.6227588224545
229,-108.08344538304866,-92.64254529406472,164.55909991101606
230,-108.08344538304866,-98.74616226255522,170.66271687950655
231,-107.73052801154194,-102.06776895865333,174.3372409471114
232,-107.73052801154194,-105.05431655960483,177.3237885480629
233,-107.61816005057501,-107.6011813677856,179.98302131721059
234,-107.2658094950146,-110.11258828907549,182.8467787940609
235,-107.2658094950146,-113.19859051364818,185.9327810186336
236,-107.15675609072275,-113.65131332664217,186.49455723591942
237,-107.15675609072275,-116.3950345261977,189.23827843547497
238,-107.15675609072275,-116.74522599044622,189.58846989972346
239,-107.73052801154194,-117.4890965298507,189.75856851830878
240,-107.61816005057501,-118.24425107080101,190.626091020226
241,-107.73052801154194,-118.81079374297306,191.08026573143113
242,-107.37621509971925,-119.5387822595581,192.16256715983886
243,-107.73052801154194,-119.13429219722619,191.40376418568425
244,-107.73052801154194,-118.81079374297306,191.08026573143113
245,-107.84429160827534,-119.21924669048461,191.37495508220928
246,-107.84429160827534,-119.05460409907714,191.2103124908018
247,-107.95947609047414,-118.88658176691071,190.92710567643655
248,-107.95947609047414,-119.52598731124174,191.5665112207676
249,-107.6011813677856,-119.96674187061171,192.3655605028261
250,-107.6011813677856,-119.96674187061171,192.3655605028261
251,-107.6011813677856,-119.52598731124174,191.92480594345614
252,-107.6011813677856,-119.31000707091613,191.70882570313051
253,-107.6011813677856,-118.67903626938065,191.07785490159506
254,-107.48799737614856,-117.8755103865275,190.38751301037894
255,-107.48799737614856,-117.4890965298507,190.00109915370214
256,-107.48799737614856,-117.47443162627712,189.98643425012858
257,-107.48799737614856,-117.47443162627712,189.98643425012858
258,-107.48799737614856,-117.47443162627712,189.98643425012858
259,-107.48799737614856,-117.47443162627712,189.98643425012858
260,-107.48799737614856,-117.47443162627712,189.98643425012858
261,-107.48799737614856,-117.47443162627712,189.98643425012858
262,-107.48799737614856,-117.47443162627712,189.98643425012858
263,-107.48799737614856,-117.29957221133282,189.81157483518427
264,-107.13030152684358,-118.04810575455306,190.9178042277095
265,-107.02052561151986,-118.27203607943271,191.25151046791285
266,-107.13030152684358,-118.27203607943271,191.14173455258913
267,-107.13030152684358,-117.89727103094764,190.76696950410405
268,-107.13030152684358,-117.89727103094764,190.76696950410405
269,-107.13030152684358,-117.89727103094764,190.76696950410405
270,-107.13030152684358,-117.51989243095016,190.38959090410657
271,-107.02052561151986,-117.51989243095016,190.4993668194303
272,-107.02052561151986,-117.51989243095016,190.4993668194303
273,-107.02052561151986,-117.51989243095016,190.4993668194303
274,-107.02052561151986,-117.71850162818338,190.69797601666352
275,-107.02052561151986,-117.71850162818338,190.69797601666352
276,-107.13030152684358,-117.71850162818338,190.5882001013398
277,-107.13030152684358,-117.91976642810863,190.78946490126503
278,-107.13030152684358,-117.91976642810863,190.78946490126503
279,-107.13030152684358,-117.91976642810863,190.78946490126503
280,-106.77122381863043,-117.91976642810863,191.1485426094782
281,-106.77122381863043,-117.91976642810863,191.1485426094782
282,-107.13030152684358,-117.53607310815717,190.4057715813136
283,-107.13030152684358,-117.53607310815717,190.4057715813136
284,-107.13030152684358,-117.53607310815717,190.4057715813136
285,-107.13030152684358,-117.53607310815717,190.4057715813136
286,-107.13030152684358,-117.53607310815717,190.4057715813136
287,-107.13030152684358,-117.53607310815717,190.4057715813136
288,-107.13030152684358,-117.53607310815717,190.4057715813136
289,-107.13030152684358,-117.336664855814,190.20636332897044
290,-107.13030152684358,-116.94574842850477,189.81544690166118
291,-107.13030152684358,-116.37842063351242,189.24811910666884
292,-107.13030152684358,-116.37842063351242,189.24811910666884
293,-106.77122381863043,-116.75107578158553,189.97985196295508
294,-106.66347908288793,-116.56505117707799,189.90157209419004
295,-106.66347908288793,-116.01237591212984,189.3488968292419
296,-106.30509562065657,-116.56505117707799,190.2599555564214
297,-106.66347908288793,-115.82099197418928,189.15751289130134
298,-106.66347908288793,-115.44540649654883,188.7819274136609
299,-106.66347908288793,-115.44540649654883,188.7819274136609
300,-106.66347908288793,-115.44540649654883,188.7819274136609
301,-106.30509562065657,-115.82099197418928,189.5158963535327
302,-106.66347908288793,-115.6258602313424,188.96238114845448
303,-106.66347908288793,-115.6258602313424,188.96238114845448
304,-106.30509562065657,-116.00334584451144,189.69825022385487
305,-106.30509562065657,-116.00334584451144,189.69825022385487
306,-106.30509562065657,-116.00334584451144,189.69825022385487
307,-106.66347908288793,-116.00334584451144,189.3398667616235
308,-106.66347908288793,-116.00334584451144,189.3398667616235
309,-106.30509562065657,-116.19420988624994,189.88911426559338
310,-106.66347908288793,-116.01237591212984,189.3488968292419
311,-106.66347908288793,-115.65567072787886,188.99219164499092
312,-106.66347908288793,-115.30797876126347,188.64449967837555
313,-106.66347908288793,-115.13741450251776,188.4739354196298
314,-106.66347908288793,-114.31591973205319,187.65244064916527
315,-106.66347908288793,-113.69421638217123,187.03073729928332
316,-106.66347908288793,-113.54344486743665,186.87996578454872
317,-106.66347908288793,-113.34766852809109,186.68418944520317
318,-106.66347908288793,-113.19859051364818,186.53511143076025
319,-106.66347908288793,-113.34766852809109,186.68418944520317
320,-106.41078459687773,-113.34766852809109,186.93688393121334
321,-106.30509562065657,-113.34766852809109,187.04257290743453
322,-106.30509562065657,-113.34766852809109,187.04257290743453
323,-106.30509562065657,-113.34766852809109,187.04257290743453
324,-106.66347908288793,-112.85194784891567,186.18846876602774
325,-106.66347908288793,-112.85194784891567,186.18846876602774
326,-106.55707137563665,-112.70637084030592,186.14929946466927
327,-106.55707137563665,-112.42042743597369,185.86335606033703
328,-106.0976429637982,-111.8709431652166,185.7733002014184
329,-106.0976429637982,-110.46755759956858,184.36991463577039
330,-106.0976429637982,-108.91440022171858,182.8167572579204
331,-105.64224645720874,-108.07610729657327,182.4338608393645
332,-105.0955208442111,-106.99082329198617,181.89530244777507
333,-104.74356283647074,-105.68590592006642,180.9423430835957
334,-103.77501831967461,-104.41010947985576,180.63509116018116
335,-103.07558109908989,-103.2848664849022,180.2092853858123
336,-102.49040571790918,-100.85641334806225,178.36600763015306
